id	document	label
8667	너무도 좋은 재석옵빠...카페에 드뎌 갑했네여..	0
8668	부승관 오빠 ㅠㅠ	0
8669	 <통증으로 아파하는 그녀>축하드려요~!!!!	0
8670	이 언니가 와락~~	0
8671	"도니오빠가 돼지고기 홍보대사이니까, 돼지고길 쏠게요.."	0
8672	LG Twins 홧팅!!!	0
8673	당연한 결과지만 그래도 축하 축하용~~!!	0
8674	전 lg와 선수들 글구 울 재현오빠를 믿습니다!!!	0
8675	 아자아자 화이팅 !!	0
8676	모두 모두 반갑습니다.	0
8677	 저희메찾사 식구들 생각해 주세요...ㅋㅋ^^	0
8678	자주는 못들어 오지만 항상 백주부님 팬입니다.	0
8679	 태어나줘서 정말 고맙고 내년이면 오빠가 성인이 되네요!	0
8680	 오바들이태어남으로써 이자리에 잇는거잖아요??	0
8681	연아양~오늘도 연아양을 응원하러 들렀습니다.!!	0
8682	 너는 마침내 그것을 얻었다!	0
8683	 그리고 이번에 무로 만든요리들 최고였어요!~~	0
8684	진짜 무한도전 오래오래 해먹어요	0
8685	  금메달~너무너무 축하해요~	0
8686	넘 좋아요..	0
8687	저는 알람보다일찍일어나서 다시누워서잤어요 ㅋㅋㅋ	0
8688	맛 없더라고 앞으로도 계속 도저~~~ㄴ!!	0
8689	  FA 선언 후 다시 전용 구장에 오셨으니 화이링!~!	0
8690	LG 선수단 화이팅!!!	0
8691	재석오빠 !!	0
8692	오빠! 오늘은 윤종신 콘서트 게스트로 출연하시네여...	0
8693	어째든프랜즈화이팅!!!	0
8694	 자랑스러워요	0
8695	요즘 연꽃이 한창 피고 있네요~	0
8696	"참귀여울것같네요,,,^ -^"	0
8697	매일 신나는 하루하루^^	0
8698	 아니 같은 학년이니까 연아야 ㅋㅋㅋ	0
8699	 엘지의 이미지에 맞는 고급야구를 펼치는 서용빈 선수!화이팅!	0
8700	형돈오빠 웃겨요	0
8701	 생일 축하합니다...	0
8702	연아 선수 금메달 진심으로 축하드려요 ㅎㅎ~~	0
8703	마지막으로 LG화이팅~~~~~~~~~~	0
8704	이번 태연양의 생일을 통해서 형돈이 형이 로맨틱한(?)면도 있다고 전국 국민들에게 알립시다..	0
8705	원우오빠!!!!	0
8706	  빨리보고싶은 쉼표특집...	0
8707	요즘 대세 정대세 미존여오로서 빛을 발했던 오빠의 모습!!	0
8708	뮤비도나오시고 음원도나오시고 이제아이돌도되보셨네요ㅠ	0
8709	 너무너무 축하해요	0
8710	 연아양도 너무좋겟어요!!!	0
8711	오늘 하루가 인생의 전부!	0
8712	형도니오빠 새해 복 많이 받으시고여...	0
8713	항상 가족들끼리 모여서 무한도전보는데 재밌더라고요!	0
8714	재석이형 정말형 팬이에요~~~~	0
8715	 바쁜 스케쥴에 시달려도우리 팬들이 있다는거 잊지 마셔요!!	0
8716	오늘 AAA 베스트 스타상 너무 축하하고 무대 8ㅁ8 파워풀 멋있었어요	0
8717	내일 입사시험을 앞두고 있어 잠을 잘 못자고 있었는데 재방송으로나마 연아양의 에너지를 전해받은 기분이에요.	0
8718	 태어나 줘서 고맙고승처리님의 생일을 축하합니돠!!!!!!!!!!!!!!!	0
8719	재석오빠.오빠...........!	0
8720	 오늘하루 멤버들이랑 즐겁고행복한 하루보내고 사랑해 정한아 ♥♥	0
8721	 구위가 정말 좋았다.	0
8722	오늘도 웃음꽃피는하루예요!	0
8723	올해는 엘지의 해로천하무적 엘지. 엘 ~ 지	0
8724	백설명님 먹방 지대루 하시네요~	0
8725	 태연의 옆에서 불안정한 하루하루를 보내시는 것보다는 엄청난 잘된 선택이라고 봅니다!	0
8726	새해 福  마니마니 받으세요~~~~~~	0
8727	 세븐틴 캐럿들이 빛내줄게♥♥	0
8728	오늘 미녀는 괴로워 보러갈거에염 ㅋㅋㅋㅋㅋ재밋겠져?!	0
8729	유재석 오라버니 또 다시 월요일 시작하네요	0
8730	나는 백종원님 요리도 보지만 하시는 일을 쉽게 널리 알려서 많은 이들이 스스로 경계하던 일을나도 한번?	0
8731	 찬스 메이커 지현이 병규 라면 역시해결사는 용빈이다	0
8732	칭찬이 인색한 남편이백샘 좋은신분 같다고 ㅎㅎ	0
8733	우리는 우리 LG를 열심히 응원하는수밖에 없습니다..	0
8734	 조금 더 자신감있는 컨셉을이젠 보여주실때가 온거 같에요.	0
8735	우리 결혼했어요	0
8736	정말 기분좋아영ㅋㅋㅋㅋㅋ	0
8737	그냥 바라만봐도 ..흐믓하다 ..	0
8738	체인점들 다 가봐서 먹고 그러는데 맛잇어용!!!!	0
8739	연아언니라면 해내시리라고 믿어요.	0
8740	두고두고팬질하게.....	0
8741	"집에 tv가 없지만, 인터넷으로 두루두루 찾아서 보는 광팬입니다."	0
8742	계속 응원하겠습니다.	0
8743	펜이됐습니다!	0
8744	 ♥  저 하늘 날아볼까 그대와 둘이서 훨~훨~날 믿을 수 있나요?	0
8745	이순철 감독 부임이후 팀이 예전에 명성을 되찾아 가니까 기분이 무지무지 좋네여!!	0
8746	ㅎㅎ유느님 새해복많이받으세요♡♡	0
8747	더 바랄게 없습니다.	0
8748	 화이팅요 ㅜㅜ	0
8749	 오늘 오빠 좀 음란했어요ㅋㅋㅋㅋㅋㅋ	0
8750	너무바쁘신 백선생님!	0
8751	 오늘은 수요일이네요!!	0
8752	유재석 오라버니 16일 밤 해피투게더 보는 시간에지난 주 게스트도 나오시고 두번째 게스트 나오시는 것도 봤어요	0
8753	어제도 울 백선생님 순두부열심히 배우고 공부했지요	0
8754	 생일축하해???	0
8755	항상 응원합니다!!	0
8756	선물은 받으셨죠?? ㅋㅋ	0
8757	 응원할게 세븐틴?	0
8758	앞으로도 좋은 요리 방법 부탁 드립니다.	0
8759	 오늘 런닝맨도 본방사수할게요!	0
8760	 단발도 잘어울리는아름다운 연아누나!!	0
8761	  여러가지 기사를 보니 확실히 알았어요	0
8762	그분과 아름다운 만남이 쭈우욱!~~~	0
8763	김연아~ 만세!	0
8764	생신 축하 축하 축하 합니다..^^	0
8765	정형돈 형님  생일 진심진심으로  축하드려요~	0
8766	  늦었지만 축하드려요!!	0
8767	역시 양준혁이란 이름에는 3할타율과 폭발적인 장타와 이를 악 물고 하고 베이스런닝은 정말 멋있습니다...	0
8768	 그리고 이번대회 갈께요..ㅋㅋ	0
8769	아이스쇼 성황리에 마친거 축하해요.	0
8770	 어제 명호오빠 생일 브이앱 너무 잘봤어요ㅠ	0
8771	앞으루 30연승 해버리자구요~~!!	0
8772	 제가 요새 시간표때문에 복잡해요 ㅋㅋㅋ  그럼 ^^*	0
8773	인기가 어디까지 갈건지는 몰라도 계속 달려요	0
8774	"그리궁..오빠..열심히..뛰고,,씩~웃는모습.....진짜...멋있는거..알죠...^^"	0
8775	항상 건강이 우선이니까 컴백준비보다 건강관리 잘하기:D	0
8776	오늘은 전원우 복덩어리 생일!!	0
8777	 자기도 생각하고 아프지 말고 건강하고 꼭 행복해.	0
8778	 오빠들이 좋아하는 모습보고 저도 모르게 엄마미소..ㅎ	0
8779	오늘 무도 식구들에게 생일 선물 뭐 받을려나?	0
8780	매년 겨울방학 귤과함께 다시보던 하이킥	0
8781	재밌고 좋은현상이네	0
8782	이거 좋은 아이디어네요^^	0
8783	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ지나가는 개가 웃어	0
8784	흥민아! 기회다!!!!	0
8785	연상이좋지 징징되는 연하보단^^	0
8786	우주의 힘을 빌어서 하야시키기 좋은 날	0
8787	나 여드름 많았었는데 지금은 깨끗해졌고 아이크림한번 안발랏는데 30대인 지금도 잔주름 찾아볼수없지롱ㅋㅋ	0
8788	ㅎㅎㅎ 헬쥐... ㅋ	0
8789	매부리코 한혜진 주몽드라마때 진심 절정여신미모였었다	0
8790	네 당연히 도와드려야죠	0
8791	드디어 강인구속 실현 되나ㅋㅋ	0
8792	뭐니뭐니 해도 프로제엑 그룹 IOI 였징!	0
8793	구덩이에 빠졌을 때 꺼내들라고 슈렉 고양이 눈빛 발사하다 버럭 하다 하는 거 정말 귀엽고 웃기고 연기도 잘했음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
8794	소혜 화이팅♡♡♡♡♡	0
8795	일단 박근혜 똥줄 타는거 꿀잼...ㅋㅋㅋㅋ	0
8796	우와 내가 더 기분이 좋다 박보검 더 흥해라!	0
8797	김종민 오늘 또반함*.*	0
8798	젝키가 추억팔이라느니 뭐라느니 하면서 까면서도 이렇게 어그로들이 장사진인 것을 보니 지금도 폼이 장난아니란걸 보여주고 있는것 같네요	0
8799	김경숙 끝이 보이네!	0
8800	멋찌다~~	0
8801	다음주 쯤이면 조윤선 구속 되겠네...	0
8802	캐릭터에 대한 연기를 너무 잘하신다!	0
8803	강수지씨 아직도 이쁘세요	0
8804	19대 대통령은 문재인이 당선된다. 1000000%!!!!	0
8805	어제두 설렘 폭팔^^♡	0
8806	잘됐네~~~중졸 축하해	0
8807	김고은이넹^^	0
8808	송은이 김숙 이영자 김영철 프로그램 하나하면 빵빵 터질 것 같음 이 패밀리 토크만 해도 웃기던데 ㅋㅋ	0
8809	정말 행복 하세요^^	0
8810	닥아 하야해라!!!여기 아닌가???	0
8811	반박불가 갓흥겜이라고 홍보해주시네ㅋㅋㅋㅋ	0
8812	뽑아보고 안통하면 그냥 미디어 담당으로 써도 된다ㅋㅋㅋ 진짜 궁금하다.	0
8813	순실이 뒷통수 거하게 맞았노 ㅋㅋㅋㅋㅋ	0
8814	이제 신도림가서 사야겠당..^^	0
8815	일반인치고는 잘생긴 얼굴	0
8816	아이폰7 너무 맘에 든다 ㅎㅎ	0
8817	포켓몬고 재밌음ㅋㅋㅋ	0
8818	기대 됩니다~!!!!!!	0
8819	그녀는 거짓말을 너무사랑해가 우리나라에서 드라마화된다구요?!	0
8820	잘어울려요 행복하세요~	0
8821	맥그리거 쇼맨쉽은 최고네 굿!!	0
8822	헬쥐가 튼튼하긴한데 ㅋㅋㅋㅋㅋㅋㅋ	0
8823	드뎌 그분이 오셨네 모두들 영접	0
8824	전에 송민호 주간 아이돌 나온 거 보니까 ㅈㄴ 웃기던데 ㅋㅋ	0
8825	이대로만 된다면 찬성! 찬성!	0
8826	고맙다 우래기들 많이 보고팠어	0
8827	윤정수가 옆에서 그건 박보검에게 벌칙이라니아니라고 엑스표시하는 박보검 웃김 귀여움 박서준옆에서 빵터지고 혜리 살짝질투 ㅎ	0
8828	난 꽃게랑 와사비맛이 넘 좋더라~	0
8829	여기 나온 여배우들 진짜 다들 최고인듯.	0
8830	예전에 소녀상 없앤다는 소문있어서 불안했는데 다행이네요..	0
8831	덕배 vs 흥민 2라운드 기대한다.	0
8832	솔직히 안오니까 좋기만하다.	0
8833	지치지말고 함께해요!!!	0
8834	두테르 멋지다. 근데 미국은 전세계의 깡패국가인데 가만이 있겠냐.	0
8835	종민님 똑똑해진듯. 작년 수상소감은 어리버리 하더니. 오늘은 말도 잘하네. 정말 천재 ^ ^	0
8836	황교안 총리가 잘했다고 생각한다	0
8837	진짜 조카이 생깄네	0
8838	축하해요~~~^^♡	0
8839	탱크바퀴보고 빵터졌다 ㅋㅋㅋㅋ	0
8840	중국 내수빼면 처참한 짱깨폰ㅋㅋ	0
8841	응원합니다!!!!!	0
8842	이뻐 아주 이뻐....	0
8843	I♡도깨비~~~~^^♡♡♡	0
8844	다시설치가 되었구나! 다행이다..ㅠㅠ	0
8845	박지성 골! ㅅㅅㅅㅅㅅㅅ	0
8846	조기대선 벗꽃대선 기대된다앙~~~	0
8847	승강이 생기니 케이리그가 쫄깃해졌어 ㅎㅎ	0
8848	4차산업혁명! 미래를 위해 준비된 대통령은 역시 안철수	0
8849	1위 기대합니다 ㅎㅎ	0
8850	감사합니다 오늘 치맥파티합시다	0
8851	와 명품이다 ㅅㅅㅅㅅㅅㅅ	0
8852	이 형 부산오면 상감마마 대접받겠네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
8853	보거미보거미 보러가장~^^	0
8854	근데 아이 진짜 똘망똘망하고 귀엽네요ㅎㅎ	0
8855	우결ㅋㅋㅋ미쳤닼ㅋㅋㅋㅋ지창욱 섭외라닠ㅋㅋㅋㅋㅋ왘ㅋㅋㅋ앀ㅋㅋㅋㅋ	0
8856	불편하게 껴있는 아이돌이 출연하지 않아 좋았어요	0
8857	최강한화 외치던 사람들 다 어디감?ㅋㅋㅋㅋㅋㅋ	0
8858	클쑤마스에 이노래 빠지면 섭하지	0
8859	순실아감방가자 게임 잼있음.	0
8860	그 키작은 아제가 주연들 다죽임ㅋㅋㄱㄱㅋㅋㅋ	0
8861	황제폐하 만세!!!	0
8862	세젤귀 삼둥아ㅠㅠ 너무 보고싶었어????	0
8863	축하 합니다~~	0
8864	유재석 대단하다	0
8865	오랜 창작의 고통 끝에 소설 출간 완료	0
8866	심판 매수나 하는 돌북 홍어들 우승 못해서 기분 좋네요 ^^	0
8867	무궁화꽃이피었습니다 하면 채밌겠다 ㅎㅎ	0
8868	응 약쟁이 삼고빕~ ^^	0
8869	아니뭐 한두번도 아니고 그냥 최고라는 이미지 그자체아닌가?	0
8870	김밥 맛있는 영국인들도 안다니 잘 되었다.	0
8871	대박~~~꼭꼭본방사수!!!	0
8872	집이목포고 인천공항자주가는데. 공항리무진없을때 진짜좋은듯	0
8873	대한민국 최고의 미녀를 차지한 정지훈을 존경해.	0
8874	볼때마다 폭소만발 넘나 핵잼	0
8875	돌아왔으니 더 재밌게 해주세요 응원합니다~~	0
8876	존잼!!!!!!!!	0
8877	한국시리즈보다가 월드시리즈보니 눈호강이네	0
8878	내가지금껏 살아오면서 본 인턴기자가쓴 기사중에 최고였다	0
8879	이건 잘했네. 짝짝짝	0
8880	진정 자유로운 영혼이네요^^	0
8881	김태완 선수 이번에 넥센에 왔는데 0.272/0.350/0.450 15홈런 60타점 할 수 있을것같다!	0
8882	CCTV가약이네요	0
8883	케미왕. 별명하나 더 추가 보거미♡	0
8884	육성재라니~~~! 육성재때메 비투비영상 찾아봤다가 희대의 개그돌을 발견했다는... 육성재 애 자체가 끼가 많고 그래서 뭐든 잘하던데 이번에도 잘 해서 좋은 말 많이 듣길!!!	0
8885	흉기가 드디어 개발성공했나보네	0
8886	실력 강정호가 대단하다	0
8887	축하드려요 잘어울린당	0
8888	김종민 웃는상 ㅋㅋㅋㅋㅋ	0
8889	아주머니 화이팅!!	0
8890	오 일박막내 복귀 격하게 환영	0
8891	안지공 성태평씨 축하혀요	0
8892	닭그네 처단과 더불어 연이은 햄볶한 소식이네요ㅎㅎ	0
8893	양세형이오늘다살린듯ㅋㅋㅋ귀여워	0
8894	앞으로 미래산업이 나아가야할 길을 제대로 보여준 소프트웨어같음.	0
8895	지금 볼만한 영화가 없긴함..타이밍 굿	0
8896	진세연 대상 다시 한번 축허드립니다 !!!!!!!	0
8897	롯데쌤통이다ㅋㅋㅋㅋ	0
8898	제작진 꼬시다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
8899	저희집 강아지는 제가 성악을 해서 그런지 성악이나 클래식 음악나오면 아우 아우 하울링을 해요 ㅎㅎㅎㅎ	0
8900	고문기술자 이근안을 특검으로~!	0
8901	동구하고도 잘어울리더라 ㅎㅎ	0
8902	폭탄 제조법 어디서 봤더라 저기 던지면 빨갱이 마이 잡긋다	0
8903	시그널에 한표!!!!!!	0
8904	통베전자 끝물로 가는듯ㅋㅋㅋㅋ	0
8905	집에 있는게 젤 편해	0
8906	박사모들 부들부들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
8907	에디ㅜㅜ 연기 너무잘해요 앞으로 더크게될 배우	0
8908	어제 김현철이 살렸닼ㅋㅋㅋㅋㅋ	0
8909	정말 잘했다!!! 댓글 처음 달아본다.	0
8910	폭스바겐 밴을 재벌이 타냐... ㅋㅋㅋ	0
8911	오우 예 괄약근!!	0
8912	너무좋아ㅠㅠ 무리하지말구ㅠㅠ	0
8913	이래서 난 비행기를 안탐	0
8914	헬쥐야 이걸지냨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
8915	3개월뒤까지 예보해주는 기상청 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
8916	꼬시다 중국 짱깨들...	0
8917	광화문에서 기다릴게ㅋㅋㅋㅋ	0
8918	캬 이제 삼엽충들 앱등이 한테 호갱 이냐고 욕못하겠네 ㅋㅋㅋㅋㅋ	0
8919	저희 아빠 장사 성공해서 연봉 5억에 강남에 살고 있는데 ㅋㅋㅋ	0
8920	"한국인 , 북한인 , 재외동포 _ 모두가 같은민족 조선족 입니다요 ㅎㅅㅎ"	0
8921	제주인에게 갔군요. 축하드려요	0
8922	빡빡이형님 어서오세요	0
8923	순간 순실인줄 알았다.~~ㅎㅎ 재치 만점~~^^	0
8924	못생긴애들이 자기라고 티를 내줘서 너무재밌었다 자러가야징ㅋㅋ	0
8925	하체만 보안하면 쓰임새가 많겠네	0
8926	뉴스 제목만보고 육성으로 터졌다ㅋㅋㅋ	0
8927	오늘이 천국같이 느껴짐..나도 모르게 두팔벌리고 바람를 만끽함ㅋ	0
8928	반갑습니다 정준영 ~	0
8929	너무이쁘네♡ ♡	0
8930	아침부터 류준열봐서 기분좋다. 택시 촬영도 무사히 끝내길 화이팅!!	0
8931	오 좋은 정보 감사 ㅋㅋ	0
8932	딱 나가기 좋은날씨네	0
8933	"오늘편 레전드""~~~~~~"	0
8934	결국 시즌 막바지 한국인 메이저리거 최고 빠따는 김현수.... 기막힌 반전이다.	0
8935	누가이돈을다빼돌려먹을까	0
8936	정말 멋진 코치님♥	0
8937	청소아줌마가 사이다~~~~~	0
8938	KBO산 배팅머신의 위엄	0
8939	시청자들도 진심으로 기뻐하고 환호했다ㅋㅋㅋ	0
8940	결국 최고미녀를 주머니에 담아가는군요!! 결혼축하합니다!!	0
8941	웃는모습 보기좋다 류현진 파이팅!!!	0
8942	정권바뀌면 많이 들어가겠네	0
8943	대댓글에 공감표시 허용 굿임다	0
8944	1분뒤에 노래나온다!	0
8945	엘쥐야 우리가 코시가요	0
8946	박보검 사극에 푹 빠짐 저하	0
8947	오늘 급식포드 수능 만점급이었다.	0
8948	나혼자산다 송어축제때도 브로맨스 좋았는데~	0
8949	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃기네	0
8950	언냐들 배댓 못내려서 어뜨케 ㅋㅋㅋㅋㅋㅋㅋ	0
8951	진짜 재밋더라...	0
8952	그래도 그 수준의 리그 원맨쇼 나오겠네	0
8953	축 제	0
8954	머리자르니 내속이다 후련하다넘 멋져요	0
8955	스털링 이번시즌 너무잘한다	0
8956	아들셋 군대보냈지만 이런 아들 참~ 훌륭하군요더 멋진 활약 기대합니다~^^	0
8957	사극 로맨스소설 같은데 나오는 남주 실사판같은 ㅎㅎ	0
8958	광수랑 조석이랑 안어울렸는데 막상보니 잘어울림ㅋㅋ	0
8959	ㅋㅋㅋㅋㅋㅋ역사에 남을 일이네 ㅋㅋㅋㅋㅋ	0
8960	비와이 진짜 우와진짜 최고최고최고	0
8961	정준영 반갑더라..역시 차태현 ㅋ	0
8962	ㅋㅋㅋ 커피 마시면서 보다가 뿜었네ㅋㅋ	0
8963	시도는 좋은데 왜케 웃기냐 ㅋㅋ	0
8964	제2의 비몽이면 진짜기대된다!!!	0
8965	와씨 형 이제 니 팬이다 ㅠㅜ 탈모갤 와라 형들 많다	0
8966	박근혜 머리 나빠서 유도질문하면 술술 말할듯	0
8967	역씨 대통령감이야 순실각하 충성!!	0
8968	솔직히 사과보단 삼성이 핸폰 좋다 애플사용하면 뭐 있어 보이냐ㅋㅋ	0
8969	허허허 웃음밖에안나오심	0
8970	아침 저녁으로 시원해서 좋은데	0
8971	유진 대박 이뻐요	0
8972	내가 2014년에 S5 살라다가 친구놈이 베가 아이언2 사라고해서 믿고샀는데 친구말듣길 잘했다~ 충천도 졸라빠르고 튼튼하고 탈부착빳대리2개에 그립감좋고 카메라괜찮고.	0
8973	아 이형님 진짜...리스펙!!!!!	0
8974	첼시 맨시티 재밌겠다	0
8975	그래도 토종이 태평양건너 미국에서 짱먹는다고 하니 이상하게 뿌듯하구만..	0
8976	좋은기사..박수쳐줄만하다	0
8977	날씨 대박 좋은데...	0
8978	레전드편에 또 김치전편 넣는거아님?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
8979	와 역쉬 멋지다	0
8980	역대급 빈집인데 1위 못하는 빅뱅 클라스~	0
8981	멌있다 더민주!!!!!!	0
8982	우리나라 국민들의 제대로된 국민성을 보여줄때다	0
8983	고생했지용♥	0
8984	오늘도 대한민국은 평화롭습니다.	0
8985	축하드립니다ㅎ 부럽네욬ㅋㅋㅋ	0
8986	나이가 몇살인데.. 대위역을. . 엄청난 동안으로 착각하네. . ㅎ ㅎ. .	0
8987	위에 어제 기상예보 ㅋㅋㅋ	0
8988	완죤 내스타일♡♡♡♡♡♡♡	0
8989	프랑스 경찰의 단속을 지지 합니다.	0
8990	와우~ 추카추카^^	0
8991	특검을 응원합니다??	0
8992	마흔다섯번째생일 축하해주세요	0
8993	너무 좋다.. 사랑해요 항상 건강하고..	0
8994	짱개시래기들고소하다	0
8995	이런 소식은 반가운 소식이다	0
8996	JTBC 뉴스룸 여러분 고맙습니다. 앞으로도 부탁드려요.	0
8997	박수!!! ^^멀리서도 감사드려요~~	0
8998	어제 썰전 너무 재미나요~~	0
8999	액스맨이 하나 있나보네 ㅋㅋ	0
9000	봉드레 처럼 우리만 아는 월드스타 ㅋ	0
9001	알고보니 지디면 개재밌겠다ㅋㅋㅋㅋ	0
9002	무조건 봐야지 지진희자나	0
9003	매력 충분한듯 저런 참한스탈이 최고임	0
9004	뭔가 하는행동이 김상혁하고 평행이론이 느껴진다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
9005	말이 필요없다... 4안타 오지배! ㅋ ㅑ~	0
9006	진심으로 축하해요~~^^	0
9007	그래도 결혼추카추카해요 ㅋㅋㅋㅋㅋ	0
9008	동풍아~~게속 게속 불어라~~~	0
9009	2시간만 기다리면 꺅~~	0
9010	"애플, 구글 세계최고"	0
9011	앙이들 화이팅!	0
9012	크게 빛나라 대희야 큰일했네	0
9013	ㅋㅋㅋㅋㅋㅋㅋ여자5%ㅋㅋㅋ	0
9014	둘이 닮아서 잘살듯ㅎ	0
9015	진짜재밋더라 ㅋㅋㅋㅋㅋㅋ내취향	0
9016	싸이언때 디자인이 더 나을듯...	0
9017	헐ㅜㅜㅜㅜㅜㅜㅜㅜㅇ와 보검찡	0
9018	이종석 대상축하합니다~ 담부터 조심하고 발전하길	0
9019	뀰잼ㅋㅋㅋ연기잘해서잼남	0
9020	다시 보게 돼서 좋네요~~응원할께요	0
9021	차장(마상원) / 메텔(정주희) / 철이(나) : 기특하게 생긴! 우주! 여인빵! 주인! 오하영님!!!	0
9022	꺼져가 난 너무웃겨ㅜㅜ	0
9023	쓰레기형정말 축하드립니다 ㅎㅎ	0
9024	꽃놀이패 우연히 볼게없어서 아빠랑 강승윤편봤는데 넘나 웃긴것!!	0
9025	김수로 좋다 앞으로 화이팅	0
9026	특검 화이팅♡♡♡	0
9027	헐~이런 멋있는 야구쟁이 완전 흥해라~	0
9028	대박나길~~~~!!!!	0
9029	아싸 서정쌤 또 본다ㅋㅋㅋㅋㅋㅋ	0
9030	이정도면 컨셉이 아니라 진짜 멍청한더 같다 ㅋ	0
9031	ㅋㅋㅋㅋㅋㅋㅋㅋ한화져서 좋으신분 달려요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
9032	성격 참좋아보이는 개그맨ㅎㅎ	0
9033	페미이야기만 꺼내면 알아서 루저남들 걸러짐~^^ 편하다~	0
9034	Mc몽 화이팅!!!!!가을음반 꼭성공하길	0
9035	진심 추카추카	0
9036	Kt 가서 부활하자!!!	0
9037	오늘무도 진짜꿀잼 무중력체험해보고싶다	0
9038	ㅋ난 질투의 화신에서 옮겨봄 넘 웃김	0
9039	축하 오직 폰만 축하드려요	0
9040	최고의 배우! 갓정석!	0
9041	존경합니다. 대한민국~!	0
9042	류준열 기대됩니다 오피셜 곧 뜨길바랄께요	0
9043	갓흥민 아주 찬양해~~~~	0
9044	누가 그랬는지 몰라도 상주고 싶다 진짜.	0
9045	아... 심쿵심쿵 앞으로의 닭살케미 벌써 기대됨...	0
9046	손예진 보러 갔다가 박해일에 입덕한 1인.. 300만 축하드려요^^	0
9047	축하드려요~~	0
9048	경기도는비가옵니다 ㅎ	0
9049	개돼지들 열받을만한 기사네 ㅋㅋㅋ	0
9050	갑시다!!!!!시즌2!!!!!	0
9051	듣던중 반가운 솔히네.	0
9052	쟤 어차피 10년짜리 트로피 와이프임 ㅋㅋ	0
9053	주간아 레전드가될듯ㅎㅎ	0
9054	작가 감독 배우 모두 완벽 !!	0
9055	졸라 한가한 새뀌들....	0
9056	축하해요ㅎㅎㅎㅎㅎㅎ	0
9057	특검 화이팅~~~♡♡♡	0
9058	망겜 드디어 가네ㅋㅋㅋㅋ	0
9059	집빵 백선생ㅋㅋㅋㅋ	0
9060	아이 고소하다ㅇㅇㅇ	0
9061	걍 빅뱅 멤버다웃겨요ㅋㅋㅋ	0
9062	국정조사에서 우리를 도와줄 새누리당 의원 3인이 지금 잘 도와주고 있지 ㅋㅋㅋㅋㅋㅋ	0
9063	가요대전에선 아이오아이가없어서 섭섭했는데가요대축제 기대합니다~	0
9064	윤상현 총각인지 알았는데ㅋ 축하해요	0
9065	나이스~!!!!!!!!	0
9066	다나오네 다나와 기대된다 흥행신 오달수님까지	0
9067	은팔찌 축하한다~ 아버지가 자랑스러워 하시겠네ㅋㅋ	0
9068	이나라를 발전시켜 주세요 핫팅	0
9069	아 기대된다 엑소 정규 3집 리팩이라니..!!	0
9070	일간베스트 만만세.	0
9071	 전무후무한 챔스100골을 곧 라이브로 볼생각하니 정말 영광이다	0
9072	저 젖꼭지슈트는 조지 클루니 최악의 흑역사다 진짴ㅋㅋㅋㅋㅋㅋ	0
9073	대만경제 계속 침체인데 섬짱깨이 독립할 명분도 없음ㅋㅋㅋㅋㅋ	0
9074	인터뷰 잘봤어요 더킹.	0
9075	9월의 선수상 정말 축하합니다 손흥민 ㅋ	0
9076	강소라 몸매 좋지 얼굴이쁘지 어리지 성격 쿨하지..	0
9077	메갈이나 군부심부리는 찌질이 남자들이나ㅋㅋㅋㅋ	0
9078	더러운 박그네의 추악한 진실이 나오는구나	0
